Name	Set	ImageFile	Release	Info	Property	Uniqueness	Type	Mission/ Dilemma Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Quadrant	Span	Icons	Staff	Characteristics/ Keywords	Requires	Persona	Command	Lore	Reports	Names	Text
Radioactive Garbage Scow	Trad_Virtual_OTF_Open_Warp	RGS_PRE	premiere	U	TNG		Dilemma	[S]													Tractor Beam;			Barges containing dangerous waste can be adrift for centuries. One such barge threatened Gamelon V in 2367.			Place on mission; mission attempt ends. Mission can't be attempted here. Ship with Tractor Beam and 2 ENGINEER can tow Scow.
Radioactive Garbage Scow (Voyager)	Trad_Virtual_OTF_Open_Warp	RGS_VOY	voy	22 S	VOY		Dilemma	[S]													Tractor Beam;			The Malon civilization produces over six billion isotons of industrial by-product every day. Their freighters haul away the toxic waste and dispose of it in other regions of the galaxy.			Place on mission; mission attempt ends. Mission can't be attempted here. Ship with Tractor Beam and 2 ENGINEER can tow Scow.
Rager	Trad_OTF_Open_Warp	rager	qc	U	TNG		Personnel		Federation	OFFICER	7	6	6					[Stf]		Human; Female; U.S.S. Enterprise-related personnel;		Rager		Ensign Rager is an experienced conn officer. Served on the U.S.S. Enterprise from 2367 to 2369. Piloted the ship inside a Dyson Sphere found near Norpin V.			OFFICER Navigation Stellar Cartography Youth Scores 5 points if helps solve {Explore Dyson Sphere}.
Raimus	Trad_OTF_Open_Warp	ST1E-ENAGT029	agt	29 P	DS9		Personnel		Non-Aligned	ENGINEER	2	8	6					[Stf]		Farian; Male; Thief;		Raimus		Farian crime lord and thief. Oversees a significant Orion Syndicate operation based on Farius Prime. When he tells you to do something, you just do it.			ENGINEER Acquisition Leadership Treachery x 2 Orion Syndicate
Raise the Stakes	ban	raisethestakes	premiere	U	TNG		Event																	Weekly poker game aboard the U.S.S. Enterprise honed the tactical and bluffing skills of many officers.			Your opponent must forfeit the game OR agree the eventual winner may randomly select and keep one card from loser's 60-card deck. (Cumulative.)
Rascals	Trad_OTF_Open_Warp	rascals	au	U	TNG		Dilemma	[S]																Passing through a molecular reversion field in a shuttle, Guinan, Ro Laren, Keiko O'Brien and Jean-Luc Picard reverted to children's bodies but retained adult knowledge.			All unique crew members (maximum of 4, random selection) are kids. STRENGTH=2 and Youth replaces first-listed skill. Cure with 2 MEDICAL and Biology.
Raymond Boone	Trad_OTF_Open_Warp	ST1E-ENAGT022	agt	22 P	DS9		Personnel		Federation	ENGINEER	7	7	6					[AU][Stf]		Human; Male;		Raymond Boone		Starfleet officer who served on the U.S.S. Rutledge in the Federation/Cardassian war. Captured at Setlik III in 2347 and subsequently killed while in captivity.			ENGINEER Attributes all +2 if with {Miles O'Brien} or {Benjamin Maxwell}. Computer Skill Physics
Razik	Trad_OTF_Open_Warp	razik	voy	154 R	VOY		Personnel		Kazon	OFFICER	5	8	8					[Cmd][DQ]		Kazon; Kazon-Ogla; Maje; Male;		Razik	Kazon Warship	First maje of the Kazon-Ogla. Personally oversees the training of new Ogla warriors. Intimately familiar with the base on Tarok. Commands a Kazon Warship.	The Kazon Collective (Ogla)		OFFICER Treachery Leadership Anthropology Geology SECURITY
Razka Karn	Trad_OTF_Open_Warp	razkakarn	ds9	R	DS9		Personnel		Bajoran	ENGINEER	5	6	4					[Stf]		Bajoran; Male;		Razka Karn		Ex-resistance fighter pilot. Down on his luck. Deals in scrap metal. Sometime smuggler. Enjoys listening to classical Bajoran music such as Varani.			ENGINEER Navigation x 2 Smuggling Music Resistance
Reaction Control Thrusters	Trad_OTF_Open_Warp	reactioncontrolthrusters	ds9	C	DS9		Event																	In 2369, thrusters and subspace field technology were used to relocate Deep Space 9 near the Bajoran Wormhole. This move guarded Bajor's claim to the Celestial Temple.			Plays for free to move your space facility, if your 2 ENGINEER aboard, to an adjacent location in same region OR plays to add 2 to each of your ships' RANGE this turn. Discard event.
Reactor Overload	Trad_OTF_Open_Warp	reactoroverload	roa	U	DS9		Incident											[HA][Ref]			Android; Drone;						Seeds or plays on table. If any player has "processed ore" to draw two cards per turn at any one {Ore Processing Unit}, destroys that site. OR Seeds or plays on table. Place on your ship or facility. EM surge disables each android aboard until Cybernetics present; erases all [Holo] cards aboard; kills each Borg aboard (unless [Com] drone in hive); and kills all {Rogue Borg} aboard. Return incident to your hand after either use.
Ready Room Door	Trad_Virtual_OTF_Open_Warp	rrd_fc	fc	U	FC		Doorway														Captains Order;						Once per turn, plays to download to one of your ships its matching commander (draw no cards this turn) OR to download one Captain's Order. After any use, discard doorway; place it atop your draw deck; or place it atop one of your Captain's Order events to protect that event from nullification.
Ready Room Door (Voyager)	Trad_Virtual_OTF_Open_Warp	rrd_voy	voy	31 U	VOY		Doorway														Captains Order;						Once per turn, plays to download to one of your ships its matching commander (draw no cards this turn) OR to download one Captain's Order. After any use, discard doorway; place it atop your draw deck; or place it atop one of your Captain's Order events to protect that event from nullification.
Reassimilate Lost Drone	Trad_OTF_Open_Warp	reassimilatelostdrone	borg	49 U	VOY		Objective											[BO][HA]			Borg ship;						Seeds or plays on table. Target an opponent's non-[Bor] Borg. If you have {Borg Queen} in play, you may probe: [Def]: Coercion. If your Borg ship is at same location, target is abducted and relocated to that ship. [Com]: Collaboration. If abducted target is present with Borg Queen, place on target (assimilated); worth 5 points per [*] while objective on target (10 points per [*] if target is {One}).
Rebel Encounter	Trad_OTF_Open_Warp	rebelencounter	premiere	U	TNG		Dilemma	[P]																Belligerent rebels from war-torn worlds often hide out on other planets and can endanger an Away Team.			Kills one Away Team member (random selection) unless STRENGTH>44 OR you bribe rebels first by discarding an Equipment card, if present. Discard dilemma.
Rebi and Azan	Trad_OTF_Open_Warp	rebiandazanna	borg	113 R+	VOY		Personnel		Non-Aligned/Federation	CIVILIAN+CIVILIAN	6+6	7+7	5+5					[Com][Com][DQ]		Borg/Wysanti; Dual-personnel; Male;		Rebi and Azan		Wysanti twins living under Seven of Nine's guidance. Freed from the Borg in 2376. Can still use their neural interfaces to share information - and cheat at Kadis-Kot.			CIVILIAN+CIVILIAN Rebi: Youth Exobiology Computer Skill Azan: Youth SCIENCE Transporter Skill
Rebi and Azan*	Trad_OTF_Open_Warp	rebiandazanfed	borg	113 R+	VOY		Personnel		Federation/Non-Aligned	CIVILIAN+CIVILIAN	6+6	7+7	5+5					[Com][Com][DQ]		Borg/Wysanti; Dual-personnel; Male;		Rebi and Azan		Wysanti twins living under Seven of Nine's guidance. Freed from the Borg in 2376. Can still use their neural interfaces to share information - and cheat at Kadis-Kot.			CIVILIAN+CIVILIAN Rebi: Youth Exobiology Computer Skill Azan: Youth SCIENCE Transporter Skill
Receptacle Stones	Trad_OTF_Open_Warp	receptaclestones	au	R	TNG		Artifact																	Ves Alkar, a Lumerian, used these mysterious objects in a ritual that would turn another person into a "receptacle" for all negative thoughts, causing rapid aging and death.			Place in hand until played as an Event on crew of an opponent's ship. Any space dilemmas you encounter this turn also apply to that ship and crew. Discard event.
Reclamation	Trad_OTF_Open_Warp	reclamation	ds9	C	DS9		Interrupt																	Cardassians sabotaged much of Terok Nor during their evacuation. The new Federation and Bajoran occupants salvaged and repaired what they could.			Plays to take into hand from your discard pile up to two Equipment or Site cards OR one previously earned "use as Equipment card" artifact (for re-use).
Recruit Mercenaries	Trad_OTF_Open_Warp	recruitmercenaries	ds9	R	DS9		Event							-10										Quark hired mercenaries in 2369 to help Rao Vantika steal a deuridium shipment. Individuals of questionable character are easily found for this kind of illegal operation.			Downloads [Non] and/or [Fer] Treachery personnel with up to 7 total [*] icons to where you have Treachery present. "Pay" them (lose points).
Red Alert!	Trad_Virtual_Open_Warp	Red-Alert	premiere	C	TNG		Event																	The state of maximum crew and systems readiness aboard starships.			Plays on table. In place of your normal card play, you may report for duty any number of Ship, Personnel, and Equipment cards.
Reflection Therapy	Trad_OTF_Open_Warp	reflectiontherapy	otsd	P	TNG		Objective											[AU]		Capturing-related card;							Plays on any personnel (except {Suna}) if you have Treachery>Honor present. Changes one regular skill to any other regular skill. Any player may cure with 3 Empathy present. OR Plays on and captures an opposing personnel affected by {Frame of Mind}. (If rescued, discard objective.) On a later turn, you may download {Brainwash} or {Interrogation} to replace (discard) this objective.
Refuse Immigration	Trad_Virtual_OTF_Open_Warp	refuseimmigration	ds9	S			Mission	[S]	[BAJ]					35	Bajor Region	Alpha	4			Bajor Region;	Bajor Region; Vedek;			Prevent Skrreean refugee vessel from landing on Bajor.			Vedek + Leadership + Diplomacy + CUNNING>28 OR Leadership x2 + INTEGRITY<30 + WEAPONS>10
Regency 1	Trad_OTF_Open_Warp	regency1	mm	127 R	DS9		Ship		Klingon	Negh'Var Class	10	10	10					[KCA][MU]	[Cmd][KCA][Stf][Stf] 	Klingon ship; Tractor Beam;			Regent Worf	Massive flagship of the Klingon/Cardassian Alliance. Commanded by Regent Worf. Has a stolen cloaking device installed - and sabotaged - by Rom.			Tractor Beam DL/ {Stolen Cloaking Device}
Regenerate	Trad_OTF_Open_Warp	regenerate	fc	R	FC		Event														Borg ship;			The Borg use neural energy to collectively repair damaged biological and technological components. The Queen often serves as the focal point.			Plays to fully repair and "stop" any {Borg Ship} dilemma or Borg ship (nullifying any cards reducing its attributes) OR to shuffle your discard pile into draw deck. Discard event.
Regent Worf	Trad_OTF_Open_Warp	regentworf	mm	94 R+	DS9		Personnel		Klingon	V.I.P.	5	6	10					[Cmd][KCA][MU]		Klingon; General; Male;		(Worf)		Commander in chief of the Klingon/Cardassian Alliance, General Worf rules with an iron fist - often literally.			V.I.P. OFFICER Treachery Leadership Navigation On a [KCA] ship, may select any matching [KCA] personnel aboard as its matching commander. DL/ {Make It So}
Regina Barthalomew	Trad_Virtual_OTF_Open_Warp	ReginaBarthalomewB	ha	112 U	TNG		Personnel		Non-Aligned	V.I.P.	7	5	4					[Holo]		Hologram; Female; Sherlock Holmes-related personnel;				Fictional character inspired by the Sherlock Holmes stories. Romantically involved with Professor Moriarty.	War Council	Professor Moriarty	V.I.P. If with {Professor Moriarty}, copies of your unique personnel under {Holoprogram: 221B Baker Street} may report for free (twice each turn).
Reginald Barclay	Trad_OTF_Open_Warp	reginaldbarclay	premiere	R	TNG		Personnel		Federation	ENGINEER	7	7	5					[Stf]		Human; Male; Mission Specialist;		Reginald Barclay		Lieutenant Reginald Barclay is a talented but socially shy systems diagnostic engineer. Former victim of holodiction. Has phobia of traveling by transporter.			ENGINEER Computer Skill
Reginald Barclay (The Borg)	Trad_OTF_Open_Warp	reginaldbarclayborg	borg	72 UR	VOY		Personnel		Federation	ENGINEER	8	8	5					[Stf]		Human; Male;		Reginald Barclay		Dedicated member of the Pathfinder Project. Established a means for Voyager to regularly communicate with Earth from tens of thousands of light-years away.			ENGINEER Computer Skill Astrophysics Honor Delta Quadrant [FED] missions you solve are +5 points.
Reginald Barclay (First Contact)	Trad_OTF_Open_Warp	reginaldbarclayfc	fc	R	FC		Personnel		Federation	ENGINEER	7	8	5					[Stf]		Human; Male;		Reginald Barclay		Lieutenant Reginald Barclay helped repair the Phoenix in time for its historic flight. Member of Alpha Team. Hypochondriac. Hero worshiper.			ENGINEER Computer Skill DL/ {Plexing} Doubles {Visit Cochrane Memorial} where present.
Reginod	Trad_OTF_Open_Warp	reginod	twt	91 U	TNG		Personnel		Non-Aligned	ENGINEER	5	4	7					[Stf]		Pakled; Male;	hand weapon;	Reginod		"We are Pakleds. We have an engineer. He is Reginod."			ENGINEER Greed Geology Physics DL/ {Plasmadyne Relay} Once per game, may steal one hand weapon present.
Reignite Dead Star	Trad_Virtual_OTF_Open_Warp	reignitedeadstar	ds9	S			Mission	[S]	[FED][DOM]					35		Alpha	3							Use protomatter to re-initiate fusion process of this dead stellar core.			SCIENCE x2 + ENGINEER + Astrophysics + Stellar Cartography OR {Gideon Seyetik}
Reinitialize Warp Reaction	Trad_Virtual_OTF_Open_Warp	reinitializewarpreaction	voy	95 U			Mission	[S]	Any crew may attempt mission.					35		Delta	4							Collect radiogenic particles from the rings of this gas giant to fully restore warp efficiency.			Astrophysics + Physics + (SCIENCE OR ENGINEER) Restores solving ship's RANGE used this turn.
Rekar	Trad_OTF_Open_Warp	rekar	voy	176 R	VOY		Personnel		Romulan	OFFICER	5	7	8					[Cmd]		Romulan; Male;		Rekar	U.S.S. Prometheus	Seized and commanded the U.S.S. Prometheus. Planned to deliver it to the Tal Shiar. Didn't anticipate the resourcefulness of two Starfleet holograms.			OFFICER SECURITY Treachery Exobiology Leadership Geology DL/ {Commandeer Ship}
Reklar	Trad_OTF_Open_Warp	ST1E-ENAGT034	agt	34 P	TNG		Ship		Cardassian	Galor Class	8	8	8						[Cmd][Stf] 	Capturing-related card; Cardassian ship; Tractor Beam;				In response to tensions along the Cardassian/Federation border, this ship was sent to attend diplomatic talks with the U.S.S. Enterprise.			WEAPONS +2 and SHIELDS +1 while you have a captive. Tractor Beam
Release This Pain	Trad_Virtual_OTF_Open_Warp	ReleaseThisPain_a	tmp	20 C	TFF		Incident																				"Share your pain with me ..." Plays once each turn for free on a personnel present with your {Sybok}. "... and gain strength from the sharing." Personnel loses all Treachery, is under your control, is considered to have "Sybok" in lore, and may work with your Sybok and your personnel with "Sybok" in lore.
